age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
41,admin.,married,basic.6y,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1
58,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
38,self-employed,single,basic.9y,unknown,yes,yes,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
31,admin.,single,university.degree,no,no,no,cellular,jun,mon,3,999,1,failure,-2.9,92.963,-40.8,1.281,5076.2
48,entrepreneur,married,unknown,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
50,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
75,retired,married,basic.9y,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5
34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
57,admin.,single,university.degree,unknown,no,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
34,housemaid,single,basic.4y,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
50,self-employed,married,professional.course,no,no,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
31,admin.,married,professional.course,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
47,admin.,divorced,professional.course,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
50,entrepreneur,married,university.degree,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
31,technician,married,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
30,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
44,unemployed,married,professional.course,unknown,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
48,admin.,divorced,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,unknown,married,unknown,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,technician,divorced,university.degree,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
32,management,married,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
58,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
49,management,divorced,university.degree,no,no,no,cellular,nov,wed,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8
34,admin.,married,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
37,management,married,university.degree,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
32,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
24,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
29,blue-collar,married,high.school,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
38,blue-collar,married,high.school,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
39,blue-collar,single,unknown,no,yes,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
42,technician,married,professional.course,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
50,blue-collar,married,basic.6y,unknown,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
45,unemployed,married,basic.9y,no,yes,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2
40,housemaid,single,university.degree,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
37,admin.,single,university.degree,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
25,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,services,married,high.school,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
47,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,admin.,single,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
53,management,married,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
35,entrepreneur,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
54,admin.,married,university.degree,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1
31,blue-collar,married,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
41,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,admin.,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
53,self-employed,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
39,technician,married,professional.course,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
48,services,married,basic.9y,unknown,no,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
56,blue-collar,divorced,basic.6y,unknown,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
36,blue-collar,married,unknown,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
58,retired,married,professional.course,unknown,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
39,services,married,high.school,no,yes,no,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
32,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
52,management,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
34,technician,single,professional.course,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
42,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
74,retired,married,unknown,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5
43,admin.,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
44,technician,married,professional.course,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
38,technician,single,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,technician,divorced,professional.course,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
46,self-employed,married,basic.9y,unknown,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
36,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,1,5,1,success,-1.8,93.075,-47.1,1.445,5099.1
48,admin.,married,high.school,unknown,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
40,technician,married,professional.course,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
39,admin.,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
29,blue-collar,single,basic.6y,no,yes,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
31,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
57,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
57,management,divorced,professional.course,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
35,technician,married,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
51,services,married,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
44,admin.,divorced,high.school,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
51,retired,married,basic.9y,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
34,technician,married,professional.course,no,yes,yes,cellular,nov,thu,7,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
35,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,4,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
40,management,married,university.degree,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
50,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
31,admin.,single,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
36,unknown,single,basic.6y,unknown,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
35,admin.,single,university.degree,no,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,management,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
35,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
64,housemaid,married,unknown,no,yes,no,telephone,may,wed,3,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7
46,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
31,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
48,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,3,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1
37,admin.,single,university.degree,no,yes,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5
49,admin.,married,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,8,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
43,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,entrepreneur,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1
45,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,technician,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
32,technician,married,professional.course,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6
39,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
27,services,married,high.school,no,yes,no,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
41,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
36,services,married,high.school,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
46,entrepreneur,married,professional.course,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
37,unemployed,married,university.degree,no,no,yes,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
35,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
57,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,self-employed,married,basic.9y,no,yes,yes,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
56,technician,married,university.degree,unknown,no,no,cellular,jul,mon,19,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46,admin.,married,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
30,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,technician,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
31,management,married,high.school,no,yes,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
58,admin.,married,university.degree,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
24,admin.,single,high.school,no,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
38,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
26,services,married,basic.9y,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
31,admin.,married,university.degree,no,yes,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
47,technician,married,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
33,services,married,basic.4y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
44,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
33,admin.,married,high.school,no,no,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2
61,management,married,professional.course,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6
30,student,single,high.school,no,yes,no,cellular,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
39,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
31,admin.,married,university.degree,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
70,retired,married,unknown,no,no,no,telephone,mar,mon,2,7,2,success,-1.8,93.369,-34.8,0.639,5008.7
31,admin.,married,university.degree,no,no,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
37,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
40,admin.,single,unknown,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
55,technician,married,basic.6y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
63,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2
30,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,admin.,married,university.degree,no,yes,yes,cellular,jun,wed,4,999,3,failure,-1.7,94.055,-39.8,0.767,4991.6
29,technician,single,professional.course,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
26,admin.,single,university.degree,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1
43,management,married,university.degree,no,yes,yes,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
47,management,married,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
32,services,married,basic.9y,no,yes,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
36,admin.,unknown,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
47,admin.,single,university.degree,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5
44,management,single,university.degree,unknown,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
58,management,single,university.degree,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
55,retired,married,high.school,no,no,yes,cellular,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
32,self-employed,single,university.degree,no,yes,no,cellular,jul,thu,1,14,1,success,-2.9,92.469,-33.6,1.072,5076.2
24,services,single,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
43,technician,married,professional.course,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
31,technician,single,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46,admin.,married,university.degree,unknown,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
60,housemaid,married,university.degree,no,yes,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5
43,services,divorced,high.school,unknown,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1
27,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,12,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
41,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
66,retired,married,basic.6y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2
30,technician,married,professional.course,no,yes,no,cellular,oct,mon,1,9,2,success,-1.1,94.601,-49.5,1.032,4963.6
26,admin.,single,high.school,no,no,no,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2
48,services,single,high.school,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
37,technician,single,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,technician,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
39,blue-collar,single,university.degree,no,yes,no,cellular,may,wed,9,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
52,management,divorced,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
31,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
62,technician,married,unknown,no,no,no,cellular,jul,mon,2,999,2,failure,-1.7,94.215,-40.3,0.827,4991.6
49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
56,technician,married,professional.course,unknown,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
51,admin.,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2
30,admin.,single,high.school,no,no,no,telephone,aug,thu,1,22,1,success,-1.7,94.027,-38.3,0.899,4991.6
46,management,married,university.degree,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
25,admin.,single,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
39,admin.,married,high.school,unknown,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
21,student,single,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2
44,admin.,married,high.school,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
