customer_id,p_treatment,p_control,uplift
CUST_004361,0.0503217,0.026193764,0.024127934
CUST_004494,0.053809244,0.029683348,0.024125896
CUST_006233,0.053809244,0.029683348,0.024125896
CUST_006342,0.041491345,0.017365808,0.024125537
CUST_004774,0.1759332,0.15181486,0.024118334
CUST_007260,0.03734473,0.013231522,0.024113208
CUST_001180,0.10083964,0.07674199,0.024097644
CUST_001496,0.12405867,0.09996895,0.024089724
CUST_002117,0.03695341,0.012928587,0.024024822
CUST_002099,0.03269985,0.008713798,0.023986053
CUST_001204,0.05639956,0.032423105,0.023976456
CUST_006446,0.035486206,0.011551288,0.02393492
CUST_008102,0.10312445,0.07921674,0.023907706
CUST_002072,0.051506463,0.027612794,0.02389367
CUST_004604,0.026913835,0.0030353449,0.02387849
CUST_006004,0.16803196,0.1441763,0.023855656
CUST_006794,0.031377032,0.00756892,0.023808112
CUST_001776,0.040021144,0.016265431,0.023755712
CUST_008079,0.06415621,0.040447094,0.023709118
CUST_001216,0.19066167,0.16696508,0.023696586
CUST_004972,0.18374255,0.16011542,0.023627132
CUST_008065,0.042742707,0.019132232,0.023610475
CUST_002157,0.05719424,0.03361014,0.023584101
CUST_004980,0.029441934,0.005872839,0.023569096
CUST_004542,0.03867729,0.0151875,0.02348979
CUST_005281,0.06425101,0.040767614,0.0234834
CUST_002778,0.036940478,0.013466304,0.023474174
CUST_002759,0.08285383,0.059399553,0.023454279
CUST_002958,0.036392022,0.012957671,0.023434352
CUST_004622,0.03731671,0.013904485,0.023412224
CUST_004185,0.03172261,0.008336441,0.02338617
CUST_006205,0.03544936,0.012097617,0.023351744
CUST_002351,0.08353315,0.060185045,0.023348108
CUST_000080,0.075019814,0.051679514,0.0233403
CUST_003412,0.061344147,0.03803223,0.023311917
CUST_001045,0.05314829,0.029852752,0.023295537
CUST_001891,0.034226567,0.010934362,0.023292204
CUST_006534,0.043765057,0.02051277,0.023252286
CUST_004864,0.027012052,0.0037790362,0.023233015
CUST_004404,0.0730444,0.04983211,0.023212288
CUST_003064,0.039365172,0.01618259,0.023182582
CUST_000943,0.05850373,0.035326257,0.023177471
CUST_002941,0.028907007,0.0057473,0.023159707
CUST_002829,0.03861226,0.0154609615,0.0231513
CUST_005390,0.023608422,0.0004597306,0.023148691
CUST_003572,0.03832752,0.015200116,0.023127403
CUST_006483,0.15790313,0.13478088,0.023122251
CUST_002292,0.055544928,0.03243015,0.023114778
CUST_000977,0.07640631,0.053304877,0.02310143
CUST_005339,0.11982228,0.09672829,0.023093991
CUST_004247,0.041036006,0.017954495,0.023081511
CUST_004280,0.03258392,0.0095037585,0.023080159
CUST_006763,0.037724543,0.0147779295,0.022946615
CUST_005092,0.112610795,0.08967762,0.022933178
CUST_007457,0.039038666,0.016121402,0.022917263
CUST_005947,0.031962465,0.00906007,0.022902396
CUST_007826,0.034455303,0.011571842,0.02288346
CUST_001020,0.036231026,0.0133558335,0.022875194
CUST_006435,0.049541686,0.026678404,0.022863282
CUST_000104,0.02611823,0.003279136,0.022839094
CUST_000833,0.031009912,0.008215946,0.022793967
CUST_007724,0.02958745,0.0068440726,0.022743378
CUST_000535,0.52590835,0.50317836,0.022729993
CUST_001521,0.040081512,0.017385079,0.022696434
CUST_003129,0.040679824,0.018046781,0.022633042
CUST_007345,0.028516866,0.005885888,0.022630978
CUST_003536,0.09697402,0.07434663,0.02262739
CUST_003654,0.05999729,0.037371144,0.022626147
CUST_006780,0.1444813,0.12185744,0.02262386
CUST_003815,0.030887613,0.008350964,0.02253665
CUST_001777,0.039963357,0.017434437,0.02252892
CUST_005957,0.038756985,0.01629484,0.022462144
CUST_004753,0.03644257,0.01398753,0.02245504
CUST_007803,0.26485962,0.24241449,0.022445127
CUST_002554,0.031719085,0.009281426,0.022437658
CUST_002926,0.108002424,0.08557027,0.022432156
CUST_006536,0.03007833,0.007715029,0.0223633
CUST_001019,0.03259837,0.010323338,0.02227503
CUST_000948,0.023600174,0.001329015,0.02227116
CUST_004787,0.038093243,0.01587479,0.022218453
CUST_006640,0.094200365,0.07203927,0.022161096
CUST_007726,0.041380245,0.0192694,0.022110846
CUST_003869,0.05614013,0.034032367,0.022107761
CUST_004272,0.028789159,0.0067116655,0.022077493
CUST_007121,0.05534837,0.033295903,0.022052467
CUST_001888,0.030752981,0.008723185,0.022029795
CUST_001215,0.19920056,0.17717382,0.022026733
CUST_005149,0.07128983,0.049265902,0.022023927
CUST_000775,0.090609245,0.06870511,0.021904133
CUST_002921,0.043170236,0.021302527,0.02186771
CUST_005474,0.11267942,0.090819195,0.021860227
CUST_006744,0.06477713,0.042953465,0.021823663
CUST_006873,0.29639953,0.27458617,0.021813363
CUST_000683,0.05857187,0.03676288,0.021808993
CUST_005820,0.053403873,0.03161513,0.021788742
CUST_001178,0.2608976,0.2391232,0.021774411
CUST_005164,0.05863891,0.03688437,0.02175454
CUST_006349,0.03867704,0.01694623,0.02173081
CUST_000331,0.03257388,0.010845016,0.021728862
CUST_001023,0.048377573,0.026667597,0.021709977
CUST_007046,0.03271569,0.011007038,0.021708652
CUST_005620,0.030289987,0.0086054085,0.02168458
CUST_004923,0.023646371,0.0019618277,0.021684544
CUST_001147,0.024417376,0.0027473178,0.021670058
CUST_004459,0.3007377,0.27909443,0.021643281
CUST_005979,0.07251357,0.050881073,0.0216325
CUST_006388,0.04389809,0.022292037,0.021606054
CUST_007619,0.03131245,0.009732565,0.021579886
CUST_002553,0.04104277,0.019488763,0.021554008
CUST_005806,0.02533031,0.0038057505,0.02152456
CUST_000510,0.034155227,0.0126357,0.021519527
CUST_005604,0.05083787,0.029333206,0.021504665
CUST_004285,0.057775635,0.03634295,0.021432687
CUST_007710,0.030303359,0.008906559,0.0213968
CUST_003500,0.03750398,0.016161833,0.021342147
CUST_007554,0.07033577,0.04900095,0.02133482
CUST_004790,0.5809256,0.55960757,0.021318018
CUST_000502,0.039802194,0.018514577,0.021287616
CUST_006148,0.067455284,0.046191294,0.02126399
CUST_002982,0.0318151,0.010561935,0.021253165
CUST_003603,0.040879037,0.019629423,0.021249615
CUST_005267,0.066623755,0.045405503,0.021218251
CUST_004608,0.0400052,0.018810559,0.02119464
CUST_008199,0.027274225,0.0061138794,0.021160346
CUST_007161,0.058662277,0.03761011,0.021052167
CUST_002511,0.039530396,0.01848459,0.021045806
CUST_004035,0.02904521,0.00800198,0.02104323
CUST_002771,0.041319318,0.020334838,0.02098448
CUST_005582,0.0321111,0.011243102,0.020868
CUST_000554,0.09662705,0.075763896,0.020863153
CUST_000473,0.052315664,0.031536344,0.02077932
CUST_004742,0.077565454,0.0567916,0.020773854
CUST_007828,0.051765934,0.031003593,0.020762341
CUST_005591,0.040709067,0.019959392,0.020749675
CUST_002439,0.041033924,0.020322714,0.02071121
CUST_001161,0.02804016,0.007350783,0.020689376
CUST_002123,0.031819426,0.011147309,0.020672116
CUST_005867,0.038579296,0.017994002,0.020585295
CUST_003504,0.06346538,0.042897936,0.020567443
CUST_004730,0.047631677,0.027074603,0.020557074
CUST_008230,0.029990718,0.009442509,0.02054821
CUST_004246,0.03982445,0.019278921,0.020545527
CUST_007501,0.027548378,0.007040412,0.020507965
CUST_000696,0.027139379,0.0067103407,0.020429038
CUST_005335,0.06749427,0.047065344,0.02042893
CUST_001339,0.056462515,0.03604942,0.020413097
CUST_001631,0.07947013,0.059103567,0.02036656
CUST_004646,0.03470329,0.014370822,0.020332467
CUST_003079,0.06593327,0.04564763,0.020285644
CUST_004697,0.02603391,0.0058010905,0.020232819
CUST_002322,0.03343803,0.013235109,0.020202922
CUST_005137,0.04881118,0.028615449,0.02019573
CUST_004701,0.03128887,0.01111699,0.02017188
CUST_003256,0.030765476,0.01063592,0.020129556
CUST_001317,0.046703275,0.02659228,0.020110995
CUST_002775,0.022130974,0.0020245884,0.020106385
CUST_001912,0.044527017,0.02450232,0.020024696
CUST_004974,0.036781307,0.016800597,0.01998071
CUST_004912,0.05443212,0.03445272,0.019979399
CUST_006013,0.030257715,0.01029138,0.019966334
CUST_004786,0.08621859,0.066300474,0.019918114
CUST_000802,0.02524158,0.0054763835,0.019765196
CUST_000131,0.024872601,0.00511477,0.019757831
CUST_008136,0.029548496,0.00979158,0.019756917
CUST_005876,0.03147571,0.011728285,0.019747427
CUST_006129,0.024228858,0.0044824206,0.019746438
CUST_007392,0.030528348,0.010785646,0.019742701
CUST_003491,0.083089456,0.06335906,0.019730397
CUST_001123,0.02677978,0.007057808,0.019721972
CUST_004699,0.08641459,0.06681417,0.019600421
CUST_000927,0.028016374,0.008427187,0.019589186
CUST_000852,0.02305421,0.0034676867,0.019586524
CUST_005961,0.027487205,0.007902654,0.019584551
CUST_002449,0.03880969,0.019244615,0.019565076
CUST_003796,0.054650888,0.03509069,0.0195602
CUST_005919,0.048139427,0.028585231,0.019554196
CUST_002404,0.021165455,0.001618203,0.019547252
CUST_000950,0.043509007,0.023965932,0.019543074
CUST_001721,0.030315552,0.01078617,0.019529382
CUST_001049,0.031454455,0.011937543,0.019516911
CUST_003584,0.052876826,0.03337098,0.019505847
CUST_002491,0.046704426,0.027334373,0.019370053
CUST_007884,0.052535985,0.03316597,0.019370016
CUST_008084,0.03885769,0.019523397,0.019334294
CUST_003850,0.03406988,0.014748917,0.019320965
CUST_001268,0.03406988,0.014748917,0.019320965
CUST_001501,0.03033968,0.011070703,0.019268978
CUST_002016,0.030198041,0.010954529,0.019243512
CUST_000758,0.024465162,0.0052270587,0.019238103
CUST_007511,0.07183586,0.05260725,0.019228611
CUST_003418,0.14409435,0.12488072,0.019213624
CUST_002304,0.02704357,0.007830335,0.019213235
CUST_006176,0.026680566,0.0074800183,0.019200549
CUST_008076,0.027241668,0.008044142,0.019197525
CUST_007982,0.040203568,0.021013154,0.019190414
CUST_005493,0.030088717,0.010912935,0.019175783
CUST_007897,0.028697535,0.0095301205,0.019167416
CUST_002417,0.030180179,0.011016407,0.019163772
CUST_004550,0.054067172,0.034914676,0.019152496
CUST_005852,0.029322395,0.010170964,0.01915143
CUST_006260,0.035705976,0.016575385,0.019130591
CUST_008023,0.10225582,0.083131425,0.019124396
CUST_004211,0.023341399,0.0042362353,0.019105162
CUST_004914,0.048971336,0.029892288,0.019079048
CUST_008179,0.054325644,0.035253003,0.01907264
CUST_004016,0.11583925,0.09677869,0.01906056
CUST_003432,0.055847872,0.036803328,0.019044545
CUST_005088,0.06431004,0.045305576,0.01900446
CUST_007604,0.022647653,0.0036851943,0.018962458
CUST_008073,0.03279988,0.013848336,0.018951545
CUST_005467,0.037361987,0.018421352,0.018940635
CUST_004196,0.051027037,0.032110307,0.01891673
CUST_005417,0.051480055,0.032570433,0.018909622
CUST_005047,0.04145779,0.022550762,0.01890703
CUST_006404,0.02299693,0.004107003,0.018889926
CUST_002337,0.035940904,0.0170938,0.018847104
CUST_006449,0.06314989,0.04430283,0.018847063
CUST_006314,0.026482932,0.007640499,0.018842433
CUST_000296,0.035760086,0.01692194,0.018838147
CUST_002154,0.9595768,0.94074214,0.01883465
CUST_005317,0.03572358,0.016891586,0.018831993
CUST_004555,0.057039764,0.03821777,0.018821992
CUST_004398,0.026939584,0.008125335,0.018814249
CUST_001907,0.057074543,0.03827281,0.018801734
CUST_006335,0.025404282,0.0066202516,0.018784031
CUST_007144,0.06928445,0.050545033,0.018739413
CUST_001543,0.036199354,0.017466387,0.018732967
CUST_002289,0.03102599,0.012329096,0.018696895
CUST_001614,0.08722954,0.06854964,0.018679902
CUST_007690,0.81019175,0.79152894,0.01866281
CUST_004828,0.06678664,0.048133723,0.018652916
CUST_005499,0.038303938,0.019651724,0.018652214
CUST_003158,0.036340505,0.01770859,0.018631915
CUST_008234,0.041310314,0.02277024,0.018540073
CUST_001318,0.041604754,0.023108056,0.018496698
CUST_003307,0.036942557,0.018466568,0.018475989
CUST_007998,0.039683018,0.021231983,0.018451035
CUST_002867,0.028956695,0.010523295,0.0184334
CUST_000380,0.076670304,0.058250975,0.01841933
CUST_005946,0.045147624,0.026737629,0.018409995
CUST_003239,0.023133522,0.0047389367,0.018394586
CUST_006577,0.03190077,0.013523889,0.018376883
CUST_006891,0.028828464,0.010458925,0.01836954
CUST_007495,0.05906568,0.040714215,0.018351465
CUST_000100,0.047261253,0.028977135,0.018284118
CUST_006955,0.034477096,0.016198153,0.018278943
CUST_006239,0.18399718,0.16572171,0.01827547
CUST_003466,0.06689523,0.048626993,0.018268239
CUST_006105,0.043460928,0.025197962,0.018262966
CUST_001502,0.026896793,0.008678837,0.018217957
CUST_000760,0.0436532,0.025435517,0.018217685
CUST_005899,0.038121257,0.019906491,0.018214766
CUST_005276,0.039016366,0.020846773,0.018169593
CUST_006821,0.03248979,0.014344282,0.018145509
CUST_005779,0.020891326,0.0027507427,0.018140582
CUST_007293,0.08561249,0.067500636,0.018111855
CUST_004805,0.030076055,0.011981272,0.018094782
CUST_000047,0.2504819,0.23239243,0.018089473
CUST_002179,0.043432057,0.025364114,0.018067943
CUST_005655,0.036647357,0.018589664,0.018057693
CUST_001380,0.01950117,0.0014697781,0.018031392
CUST_002034,0.029641043,0.011616409,0.018024635
CUST_004928,0.04776741,0.029748173,0.018019235
CUST_006139,0.024130573,0.006143182,0.017987391
CUST_005441,0.059516814,0.04156601,0.017950803
CUST_003970,0.035747323,0.017857017,0.017890306
CUST_003348,0.033518255,0.015696516,0.017821738
CUST_006451,0.07513315,0.05731301,0.017820142
CUST_006998,0.08126149,0.06346558,0.017795913
CUST_003784,0.03785235,0.020064577,0.017787773
CUST_001098,0.019428099,0.001641432,0.017786667
CUST_000913,0.025586927,0.007835552,0.017751375
CUST_007006,0.02628662,0.008591665,0.017694956
CUST_006118,0.02878868,0.01112013,0.017668549
CUST_005110,0.024682384,0.0070271604,0.017655224
CUST_003558,0.028603414,0.010954662,0.017648753
CUST_003217,0.037145097,0.019496607,0.01764849
CUST_001312,0.03149874,0.013863165,0.017635576
CUST_002453,0.042223092,0.024588533,0.01763456
CUST_006364,0.22484092,0.20725943,0.017581493
CUST_007709,0.20095092,0.18339048,0.017560437
CUST_002335,0.04341045,0.025860135,0.017550316
CUST_002540,0.03025952,0.012717834,0.017541686
CUST_007952,0.03569846,0.018161526,0.017536933
CUST_004383,0.04320921,0.02567528,0.01753393
CUST_006311,0.030683508,0.013162879,0.017520629
CUST_003216,0.027393304,0.00990632,0.017486984
CUST_005246,0.034995135,0.017524099,0.017471036
CUST_002050,0.020039294,0.0025763505,0.017462943
CUST_001476,0.02880639,0.011358624,0.017447766
CUST_006197,0.018749146,0.0013032821,0.017445864
CUST_007233,0.035534564,0.018105261,0.017429303
CUST_007506,0.034526315,0.01711283,0.017413484
CUST_001454,0.020891521,0.0035226867,0.017368834
CUST_001590,0.053124007,0.035804246,0.017319761
CUST_005353,0.03749295,0.020209773,0.017283177
CUST_001166,0.025290819,0.008062277,0.017228542
CUST_007617,0.043508064,0.026283562,0.017224502
CUST_003243,0.025787996,0.008585761,0.017202236
CUST_001247,0.03440162,0.017219732,0.01718189
CUST_000919,0.035737675,0.018560018,0.017177656
CUST_002707,0.03469646,0.017519895,0.017176565
CUST_008063,0.039118323,0.02195048,0.017167844
CUST_005477,0.02631655,0.009149036,0.017167512
CUST_005002,0.030667227,0.013504056,0.01716317
CUST_002312,0.026312428,0.00915173,0.017160699
CUST_002183,0.025987908,0.0088397525,0.017148156
CUST_000996,0.02499046,0.00787655,0.01711391
CUST_003292,0.02499046,0.00787655,0.01711391
CUST_004630,0.02499046,0.00787655,0.01711391
CUST_000065,0.028352067,0.011245828,0.017106239
CUST_007039,0.046409637,0.02930993,0.017099706
CUST_005533,0.036672533,0.019575858,0.017096674
CUST_003912,0.046747543,0.029689288,0.017058255
CUST_007033,0.11875532,0.10170196,0.017053358
CUST_004681,0.15627696,0.13923663,0.017040327
CUST_005039,0.0367514,0.019731972,0.017019428
CUST_001517,0.29653966,0.27952644,0.017013222
CUST_004216,0.022465978,0.005509321,0.016956657
CUST_003447,0.023240058,0.0063658836,0.016874174
CUST_003876,0.034471344,0.01763653,0.016834814
CUST_005570,0.029373243,0.012635076,0.016738167
CUST_004633,0.030131914,0.013476147,0.016655765
CUST_007747,0.045142036,0.028533582,0.016608454
CUST_001969,0.025658717,0.009054417,0.0166043
CUST_007715,0.035145946,0.018544676,0.01660127
CUST_004598,0.029396046,0.012874797,0.016521249
CUST_003552,0.048492327,0.031991202,0.016501125
CUST_005263,0.038175113,0.02170807,0.016467044
CUST_007723,0.117543556,0.1010868,0.016456753
CUST_002866,0.117543556,0.1010868,0.016456753
CUST_003067,0.041854046,0.025430607,0.01642344
CUST_004921,0.044106793,0.027694713,0.01641208
CUST_000627,0.02698876,0.010591939,0.01639682
CUST_002681,0.04327195,0.026926568,0.016345384
CUST_006849,0.06259586,0.046280365,0.016315494
CUST_007539,0.024327429,0.008021907,0.016305521
CUST_005525,0.03195266,0.015687877,0.016264783
CUST_007486,0.025167696,0.008949421,0.016218275
CUST_004003,0.057990525,0.041794453,0.016196072
CUST_005214,0.040669683,0.024476893,0.01619279
CUST_004033,0.09304219,0.0768518,0.016190387
CUST_004732,0.017897027,0.0017462308,0.016150795
CUST_000642,0.020348616,0.0043225223,0.016026095
CUST_006721,0.018593172,0.0025709267,0.016022244
CUST_004110,0.062479056,0.046495084,0.015983973
CUST_004343,0.03200179,0.016035646,0.015966143
CUST_005431,0.017317679,0.0013570298,0.015960649
CUST_000620,0.06249748,0.04654645,0.01595103
CUST_000805,0.06300677,0.04706192,0.015944853
CUST_007854,0.06750877,0.051580902,0.01592787
CUST_005403,0.03380116,0.017887406,0.015913755
CUST_003749,0.027073879,0.011189874,0.015884005
CUST_003608,0.034829684,0.018957216,0.015872467
CUST_003805,0.04174361,0.02588297,0.01586064
CUST_001679,0.13419445,0.11838441,0.015810035
CUST_002902,0.055530567,0.039786033,0.015744533
CUST_007030,0.04382734,0.02809215,0.01573519
CUST_007443,0.036135018,0.020407502,0.015727516
CUST_004509,0.070134394,0.054492492,0.015641902
CUST_002944,0.015761014,0.00014141918,0.015619595
CUST_006853,0.03251589,0.016911028,0.015604863
CUST_001457,0.036887653,0.021283064,0.015604589
CUST_006907,0.016193882,0.0005956648,0.015598217
CUST_004563,0.04943294,0.03384021,0.015592732
CUST_002807,0.03708494,0.021556374,0.015528567
CUST_006839,0.049227893,0.033724844,0.015503049
CUST_003176,0.022836475,0.0073406235,0.015495852
CUST_007598,0.0884846,0.07300037,0.015484229
CUST_000449,0.040192187,0.02472196,0.015470227
CUST_003282,0.03875336,0.023322165,0.0154311955
CUST_001477,0.041831344,0.026435219,0.015396126
CUST_001306,0.04384247,0.028455202,0.015387267
CUST_004519,0.025306711,0.009999754,0.015306957
CUST_003729,0.023894435,0.008620383,0.015274052
CUST_001320,0.037290514,0.022030175,0.015260339
CUST_001151,0.027845932,0.012601545,0.015244387
CUST_001942,0.1559965,0.1407661,0.015230402
CUST_004327,0.025712764,0.010515656,0.015197108
CUST_001356,0.075584576,0.060390275,0.015194301
CUST_005976,0.07739625,0.062232107,0.015164144
CUST_003140,0.040440183,0.025277529,0.015162654
CUST_004243,0.11058195,0.09542186,0.015160091
CUST_005135,0.02817368,0.013019939,0.0151537405
CUST_000567,0.052374184,0.03734478,0.015029404
CUST_007843,0.068577245,0.053556267,0.015020978
CUST_005925,0.026623247,0.011605247,0.015018
CUST_003007,0.04678069,0.031764004,0.015016686
CUST_007164,0.028519802,0.013515985,0.015003817
CUST_001052,0.035024446,0.02002746,0.014996985
CUST_001345,0.025261099,0.010270032,0.014991066
CUST_001706,0.03857925,0.0236162,0.014963051
CUST_007570,0.031536613,0.01658172,0.014954893
CUST_000316,0.13092472,0.11603759,0.014887124
CUST_003381,0.116169706,0.10128266,0.014887042
CUST_000828,0.029457403,0.014579941,0.014877463
CUST_000544,0.029664306,0.0147961425,0.0148681635
CUST_007991,0.032265373,0.017402299,0.014863074
CUST_000551,0.052603777,0.037743077,0.014860701
CUST_001408,0.02419528,0.009384297,0.014810983
CUST_006727,0.046564475,0.03176667,0.014797803
CUST_001841,0.037869263,0.023075087,0.014794176
CUST_005225,0.04035036,0.025600858,0.014749501
